Q_Analog,Q_Boolean,I_Analog,I_Boolean,bit0,bit1,bit2,bit3
0.351319038,11111111111111111111110000000000,-0.93183851,11110000000000000000000000000000,1,1,0,0
0.871578078,11111111111111111111111110000000,-0.45267254,11111111000000000000000000000000,1,0,0,1
0.884372197,11111111111111111111111111000000,0.27795309,11111111111111111110000000000000,1,0,1,1
-0.302712258,11111111111100000000000000000000,0.99332708,11111111111111111111111111111100,0,1,1,0
0.235829309,11111111111111111000000000000000,-0.28905095,11111111111110000000000000000000,1,1,0,1
0.253123309,11111111111111111000000000000000,0.29302977,11111111111111111110000000000000,1,1,1,1
-0.259281962,11111111111111000000000000000000,0.32509409,11111111111111111111100000000000,0,1,1,1
0.33819891,11111111111111111111100000000000,0.88172675,11111111111111111111111111000000,1,1,1,0
-0.97800528,11000000000000000000000000000000,-0.27320794,11111111111111000000000000000000,0,0,0,1
-0.35095158,11111111110000000000000000000000,0.85194814,11111111111111111111111110000000,0,1,1,0
1.029639632,11111111111111111111111111111110,0.31792638,11111111111111111111000000000000,1,0,1,1
0.761038395,11111111111111111111111100000000,0.98437155,11111111111111111111111111111100,1,0,1,0
-0.84819051,11111110000000000000000000000000,0.94765108,11111111111111111111111111110000,0,0,1,0
-1.037841005,00000000000000000000000000000000,-1.01334226,10000000000000000000000000000000,0,0,0,0
0.996953749,11111111111111111111111111111100,0.4609493,11111111111111111111111100000000,1,0,1,1
0.956482682,11111111111111111111111111111000,0.4493982,11111111111111111111111100000000,1,0,1,1
-0.225527173,11111111111111100000000000000000,0.35184077,11111111111111111111110000000000,0,1,1,1
-0.38187536,11111111100000000000000000000000,-0.95119989,11100000000000000000000000000000,0,1,0,0
-0.397646299,11111111100000000000000000000000,-0.94760118,11100000000000000000000000000000,0,1,0,0
0.225531241,11111111111111111000000000000000,0.25004875,11111111111111111000000000000000,1,1,1,1
0.971188369,11111111111111111111111111111000,0.93401928,11111111111111111111111111110000,1,0,1,0
0.975184259,11111111111111111111111111111100,0.2856881,11111111111111111110000000000000,1,0,1,1
0.215344659,11111111111111110000000000000000,-0.439005,11111111000000000000000000000000,1,1,0,1
-0.878109677,11111100000000000000000000000000,-0.31040819,11111111111100000000000000000000,0,0,0,1
-0.356841373,11111111110000000000000000000000,-0.87309848,11111100000000000000000000000000,0,1,0,0
0.335823953,11111111111111111111100000000000,-0.97113875,11000000000000000000000000000000,1,1,0,0
-0.300096233,11111111111100000000000000000000,0.25788149,11111111111111111100000000000000,0,1,1,1
0.896244536,11111111111111111111111111000000,-0.4706992,11111111000000000000000000000000,1,0,0,1
0.317207218,11111111111111111111000000000000,0.34091119,11111111111111111111100000000000,1,1,1,1
-0.245440723,11111111111111100000000000000000,-0.35452753,11111111110000000000000000000000,0,1,0,1
0.254099067,11111111111111111000000000000000,-0.90430346,11111000000000000000000000000000,1,1,0,0
-0.987980653,11000000000000000000000000000000,0.34507778,11111111111111111111110000000000,0,0,1,1
0.912480365,11111111111111111111111111100000,1.02761929,11111111111111111111111111111110,1,0,1,0
-0.347184307,11111111110000000000000000000000,0.34617361,11111111111111111111110000000000,0,1,1,1
0.907915003,11111111111111111111111111100000,0.88137755,11111111111111111111111111000000,1,0,1,0
0.329578724,11111111111111111111100000000000,1.0699416,11111111111111111111111111111111,1,1,1,0
-0.914324833,11111000000000000000000000000000,1.04795407,11111111111111111111111111111111,0,0,1,0
-0.974639479,11000000000000000000000000000000,0.31364334,11111111111111111111000000000000,0,0,1,1
-0.846674735,11111110000000000000000000000000,0.89774773,11111111111111111111111111000000,0,0,1,0
-0.202482708,11111111111111100000000000000000,-0.15521073,11111111111111110000000000000000,0,1,0,1
0.92163109,11111111111111111111111111100000,-0.30130623,11111111111110000000000000000000,1,0,0,1
0.319334728,11111111111111111111000000000000,-0.19562688,11111111111111110000000000000000,1,1,0,1
-0.930961647,11110000000000000000000000000000,0.21901428,11111111111111111000000000000000,0,0,1,1
-0.240811526,11111111111111100000000000000000,0.97670045,11111111111111111111111111111100,0,1,1,0
0.308688469,11111111111111111111000000000000,0.48356318,11111111111111111111111100000000,1,1,1,1
0.324722695,11111111111111111111100000000000,-0.79568361,11111111000000000000000000000000,1,1,0,0
0.33657561,11111111111111111111100000000000,1.00153783,11111111111111111111111111111110,1,1,1,0
-0.327059841,11111111111000000000000000000000,0.20688569,11111111111111111000000000000000,0,1,1,1
-0.923439455,11111000000000000000000000000000,-0.35914527,11111111110000000000000000000000,0,0,0,1
0.316896193,11111111111111111111000000000000,-1.06904897,00000000000000000000000000000000,1,1,0,0
0.336344684,11111111111111111111100000000000,0.24572801,11111111111111111000000000000000,1,1,1,1
-0.974587592,11000000000000000000000000000000,-0.3340512,11111111111000000000000000000000,0,0,0,1
-0.271580182,11111111111111000000000000000000,-0.3554719,11111111110000000000000000000000,0,1,0,1
-1.022250567,10000000000000000000000000000000,0.30099961,11111111111111111111000000000000,0,0,1,1
0.926776351,11111111111111111111111111100000,-0.92560173,11111000000000000000000000000000,1,0,0,0
0.968640239,11111111111111111111111111111000,-1.00683634,10000000000000000000000000000000,1,0,0,0
0.353366188,11111111111111111111110000000000,-0.28380922,11111111111110000000000000000000,1,1,0,1
0.857429555,11111111111111111111111110000000,0.89035515,11111111111111111111111111000000,1,0,1,0
0.993398991,11111111111111111111111111111100,-0.97226298,11000000000000000000000000000000,1,0,0,0
0.965813961,11111111111111111111111111111000,0.92963735,11111111111111111111111111110000,1,0,1,0
-0.341099191,11111111111000000000000000000000,-0.13856663,11111111111111110000000000000000,0,1,0,1
-0.453820109,11111111000000000000000000000000,-0.35325485,11111111110000000000000000000000,0,1,0,1
-0.228405025,11111111111111100000000000000000,0.91831359,11111111111111111111111111100000,0,1,1,0
0.947047424,11111111111111111111111111110000,0.23719053,11111111111111111000000000000000,1,0,1,1
0.210031343,11111111111111110000000000000000,0.99790127,11111111111111111111111111111110,1,1,1,0
-0.288547064,11111111111110000000000000000000,-0.34317334,11111111111000000000000000000000,0,1,0,1
0.403495509,11111111111111111111111000000000,-1.04108739,00000000000000000000000000000000,1,1,0,0
0.271519708,11111111111111111100000000000000,0.25778348,11111111111111111100000000000000,1,1,1,1
0.862477101,11111111111111111111111110000000,-0.95335113,11100000000000000000000000000000,1,0,0,0
-0.998305956,10000000000000000000000000000000,-0.36925479,11111111110000000000000000000000,0,0,0,1
0.291064849,11111111111111111110000000000000,0.2143796,11111111111111111000000000000000,1,1,1,1
0.403830983,11111111111111111111111000000000,0.29369818,11111111111111111110000000000000,1,1,1,1
-0.891258961,11111100000000000000000000000000,-0.31190254,11111111111100000000000000000000,0,0,0,1
0.321116006,11111111111111111111000000000000,0.30308534,11111111111111111111000000000000,1,1,1,1
-0.324148642,11111111111000000000000000000000,-1.03713408,00000000000000000000000000000000,0,1,0,0
0.219912477,11111111111111111000000000000000,-0.27978298,11111111111111000000000000000000,1,1,0,1
1.001947405,11111111111111111111111111111110,0.92875953,11111111111111111111111111110000,1,0,1,0
0.351532764,11111111111111111111110000000000,-0.87780111,11111100000000000000000000000000,1,1,0,0
-0.95081564,11100000000000000000000000000000,-0.29211695,11111111111110000000000000000000,0,0,0,1
0.337396669,11111111111111111111100000000000,-1.0083491,10000000000000000000000000000000,1,1,0,0
-0.410013792,11111111100000000000000000000000,0.86962412,11111111111111111111111110000000,0,1,1,0
-0.280101529,11111111111110000000000000000000,0.29704343,11111111111111111110000000000000,0,1,1,1
0.341905815,11111111111111111111100000000000,1.03389195,11111111111111111111111111111111,1,1,1,0
-0.234784291,11111111111111100000000000000000,-0.24016113,11111111111111100000000000000000,0,1,0,1
0.986992031,11111111111111111111111111111100,0.88148515,11111111111111111111111111000000,1,0,1,0
1.03058469,11111111111111111111111111111110,0.23695163,11111111111111111000000000000000,1,0,1,1
0.785547044,11111111111111111111111100000000,0.95606821,11111111111111111111111111111000,1,0,1,0
-0.939486553,11110000000000000000000000000000,0.36764466,11111111111111111111110000000000,0,0,1,1
-0.294556256,11111111111110000000000000000000,-0.87028766,11111110000000000000000000000000,0,1,0,0
0.337222077,11111111111111111111100000000000,-0.9803876,11000000000000000000000000000000,1,1,0,0
-0.866074707,11111110000000000000000000000000,0.78115795,11111111111111111111111100000000,0,0,1,0
0.332208689,11111111111111111111100000000000,0.43464321,11111111111111111111111100000000,1,1,1,1
-0.964418221,11100000000000000000000000000000,-0.88065566,11111100000000000000000000000000,0,0,0,0
-0.289529056,11111111111110000000000000000000,-0.3036596,11111111111100000000000000000000,0,1,0,1
0.833332539,11111111111111111111111110000000,0.27617155,11111111111111111100000000000000,1,0,1,1
0.421580512,11111111111111111111111100000000,1.07237023,11111111111111111111111111111111,1,1,1,0
0.230838339,11111111111111111000000000000000,-0.29449549,11111111111110000000000000000000,1,1,0,1
-0.415486827,11111111000000000000000000000000,0.83229934,11111111111111111111111110000000,0,1,1,0
-0.949844431,11110000000000000000000000000000,-0.99468271,10000000000000000000000000000000,0,0,0,0
-0.258034731,11111111111111000000000000000000,-0.32825511,11111111111000000000000000000000,0,1,0,1
0.37877297,11111111111111111111111000000000,0.37600377,11111111111111111111111000000000,1,1,1,1
0.852521404,11111111111111111111111110000000,-1.00747703,10000000000000000000000000000000,1,0,0,0
-0.966999473,11100000000000000000000000000000,1.08318285,11111111111111111111111111111111,0,0,1,0
-0.966479838,11100000000000000000000000000000,-1.00626725,10000000000000000000000000000000,0,0,0,0
-0.893493286,11111100000000000000000000000000,0.33731276,11111111111111111111100000000000,0,0,1,1
-0.874767771,11111110000000000000000000000000,-1.00610953,10000000000000000000000000000000,0,0,0,0
-0.247349197,11111111111111100000000000000000,0.26843744,11111111111111111100000000000000,0,1,1,1
0.265163623,11111111111111111100000000000000,1.00374586,11111111111111111111111111111110,1,1,1,0
0.96051757,11111111111111111111111111111000,0.7702024,11111111111111111111111100000000,1,0,1,0
0.902535168,11111111111111111111111111000000,-0.92029248,11111000000000000000000000000000,1,0,0,0
-0.937601693,11110000000000000000000000000000,0.88983432,11111111111111111111111111000000,0,0,1,0
0.344954672,11111111111111111111100000000000,-0.43790009,11111111000000000000000000000000,1,1,0,1
0.301476555,11111111111111111110000000000000,0.20569337,11111111111111111000000000000000,1,1,1,1
1.002098996,11111111111111111111111111111110,-0.38209265,11111111100000000000000000000000,1,0,0,1
-0.400215816,11111111100000000000000000000000,-0.35366356,11111111110000000000000000000000,0,1,0,1
0.204739689,11111111111111110000000000000000,-0.9305848,11110000000000000000000000000000,1,1,0,0
-0.286066438,11111111111110000000000000000000,-0.30238953,11111111111100000000000000000000,0,1,0,1
-1.011803263,10000000000000000000000000000000,0.29193056,11111111111111111110000000000000,0,0,1,1
0.276286454,11111111111111111100000000000000,0.95175865,11111111111111111111111111111000,1,1,1,0
0.32978421,11111111111111111111100000000000,-0.39555521,11111111100000000000000000000000,1,1,0,1
-0.3643936,11111111110000000000000000000000,-0.92201854,11111000000000000000000000000000,0,1,0,0
-1.052146474,00000000000000000000000000000000,-0.1726743,11111111111111110000000000000000,0,0,0,1
1.051484306,11111111111111111111111111111111,-0.28102647,11111111111110000000000000000000,1,0,0,1
0.366289987,11111111111111111111110000000000,1.00981668,11111111111111111111111111111110,1,1,1,0
-0.896193816,11111100000000000000000000000000,-0.93492887,11110000000000000000000000000000,0,0,0,0
-0.361915847,11111111110000000000000000000000,1.00759211,11111111111111111111111111111110,0,1,1,0
0.336394764,11111111111111111111100000000000,0.30551611,11111111111111111111000000000000,1,1,1,1
-0.891279899,11111100000000000000000000000000,-0.28586512,11111111111110000000000000000000,0,0,0,1
-0.990896421,11000000000000000000000000000000,0.43339577,11111111111111111111111100000000,0,0,1,1
0.955553322,11111111111111111111111111111000,-0.50324048,11111111000000000000000000000000,1,0,0,1
-0.873734166,11111110000000000000000000000000,0.97676433,11111111111111111111111111111100,0,0,1,0
-0.250672831,11111111111111000000000000000000,0.25444926,11111111111111111100000000000000,0,1,1,1
-0.269080366,11111111111111000000000000000000,-0.33609556,11111111111000000000000000000000,0,1,0,1
-0.927345701,11111000000000000000000000000000,-0.9119603,11111000000000000000000000000000,0,0,0,0
0.917485345,11111111111111111111111111100000,0.93827027,11111111111111111111111111110000,1,0,1,0
0.806172107,11111111111111111111111100000000,1.01497537,11111111111111111111111111111110,1,0,1,0
0.419133037,11111111111111111111111100000000,-0.86254977,11111110000000000000000000000000,1,1,0,0
1.057596836,11111111111111111111111111111111,0.32017702,11111111111111111111000000000000,1,0,1,1
0.901894092,11111111111111111111111111000000,-0.93858236,11110000000000000000000000000000,1,0,0,0
0.403408214,11111111111111111111111000000000,-0.92318062,11111000000000000000000000000000,1,1,0,0
0.240364869,11111111111111111000000000000000,0.91342325,11111111111111111111111111100000,1,1,1,0
0.275224605,11111111111111111100000000000000,-0.19885812,11111111111111110000000000000000,1,1,0,1
-0.920692251,11111000000000000000000000000000,1.1467919,11111111111111111111111111111111,0,0,1,0
0.291747611,11111111111111111110000000000000,1.02602641,11111111111111111111111111111110,1,1,1,0
-0.960401962,11100000000000000000000000000000,-0.33109061,11111111111000000000000000000000,0,0,0,1
-0.308319318,11111111111100000000000000000000,0.9294512,11111111111111111111111111110000,0,1,1,0
0.865027457,11111111111111111111111110000000,1.00727324,11111111111111111111111111111110,1,0,1,0
-0.423830643,11111111000000000000000000000000,-0.25894209,11111111111111000000000000000000,0,1,0,1
1.138823509,11111111111111111111111111111111,1.0270446,11111111111111111111111111111110,1,0,1,0
0.323991662,11111111111111111111100000000000,-0.7639793,11111111000000000000000000000000,1,1,0,0
-0.315856071,11111111111100000000000000000000,0.32508521,11111111111111111111100000000000,0,1,1,1
